Filename,Error,Correction,Context_5,Context_10,Context_15
1005142.txt,thoeries,theories,usually find that sometimes the ***mask*** or laws about the thing,at the school we can usually find that sometimes the ***mask*** or laws about the thing is not exactly ture in,textbook however when we learned at the school we can usually find that sometimes the ***mask*** or laws about the thing is not exactly ture in the real life for example
1006179.txt,theircommunities,their communities,this days they think helping ***mask*** is not part of their,yong people become very selfish this days they think helping ***mask*** is not part of their business they rather go for,another factor is because that yong people become very selfish this days they think helping ***mask*** is not part of their business they rather go for shopping in order to obtain
1006179.txt,theri,their,not have time to do ***mask*** own things after get to,by school students really do not have time to do ***mask*** own things after get to home will be very tired,by the program that made by school students really do not have time to do ***mask*** own things after get to home will be very tired normally they will take a
1006179.txt,heping,helping,home play game but not ***mask*** their communities also young people,their goods or stay at home play game but not ***mask*** their communities also young people nowadays are very violent seriously,shopping in order to obtain their goods or stay at home play game but not ***mask*** their communities also young people nowadays are very violent seriously so many people have aids
1006179.txt,orphons,orphans,young students to see the ***mask*** try to donate money to,in some school school allowing young students to see the ***mask*** try to donate money to them sometime they may sweeping,to the communities for example in some school school allowing young students to see the ***mask*** try to donate money to them sometime they may sweeping the street for people but
1006179.txt,laborary,library,cause them stay in the ***mask*** study for whole night and,such as extra lessons pressure cause them stay in the ***mask*** study for whole night and sports time everyday is fully,pressure on for their school such as extra lessons pressure cause them stay in the ***mask*** study for whole night and sports time everyday is fully occupied take for example at
1007981.txt,explorered,explored,in our province after we ***mask*** all the websites of the,to go the a moutain in our province after we ***mask*** all the websites of the tour company none of them,some friends and i wanted to go the a moutain in our province after we ***mask*** all the websites of the tour company none of them had this route we had
1007981.txt,traval,travel,ourselves third someone acclaims that ***mask*** in a group led by,we had to go by ourselves third someone acclaims that ***mask*** in a group led by a tour guide will save,of them had this route we had to go by ourselves third someone acclaims that ***mask*** in a group led by a tour guide will save money it make sense sometime
1007981.txt,profitablt,profitable,tour guide only have most ***mask*** routes so there are many,is even worse is that tour guide only have most ***mask*** routes so there are many places i can find a,guide for this second which is even worse is that tour guide only have most ***mask*** routes so there are many places i can find a tour guide especially for some
1007981.txt,intreseting,intresting,work but it is quite ***mask*** but to be led by,the travel is a hard work but it is quite ***mask*** but to be led by a tour guide i have,the pleasure of freedom arranging the travel is a hard work but it is quite ***mask*** but to be led by a tour guide i have to obey the instructions he
1010664.txt,mediocrocy,mediocrity,will finally become successful from ***mask*** starting from today our new,things and taking risks one will finally become successful from ***mask*** starting from today our new lives with open minds will,and willing to try new things and taking risks one will finally become successful from ***mask*** starting from today our new lives with open minds will bring us something amazing sooner
1010932.txt,severcing,severing,students society services usually those ***mask*** clubs are very popular around,of them are part of students society services usually those ***mask*** clubs are very popular around students in my university their,of couse communities services all of them are part of students society services usually those ***mask*** clubs are very popular around students in my university their common main concern is to
1010932.txt,devide,divide,different group of people they ***mask*** to various kinds of clubs,but because they focus on different group of people they ***mask*** to various kinds of clubs these clubs will recruit new,whole society to become better but because they focus on different group of people they ***mask*** to various kinds of clubs these clubs will recruit new members at the bigining of
1010932.txt,primiary,primary,focus on sevices including remote ***mask*** school sevices fisher villages sevices,many of the clubs are focus on sevices including remote ***mask*** school sevices fisher villages sevices and of couse communities services,students to join in and many of the clubs are focus on sevices including remote ***mask*** school sevices fisher villages sevices and of couse communities services all of them are part
1010932.txt,rigion,region,tutor for children in remote ***mask*** how could one said that,lives alone or offering free tutor for children in remote ***mask*** how could one said that there are no young people,bath to the old who lives alone or offering free tutor for children in remote ***mask*** how could one said that there are no young people willing to spend time participating
1010932.txt,bigining,beginning,recruit new members at the ***mask*** of the semester and then,of clubs these clubs will recruit new members at the ***mask*** of the semester and then arrange all the members into,they devide to various kinds of clubs these clubs will recruit new members at the ***mask*** of the semester and then arrange all the members into different group to design helping
1010932.txt,miricles,miracles,these students really do some ***mask*** to the communities even the,duing summer or winter vacation these students really do some ***mask*** to the communities even the society by donating their ideas,universities and carries out together duing summer or winter vacation these students really do some ***mask*** to the communities even the society by donating their ideas and efforts to go on
1010932.txt,extracurriculer,extracurricular,hundreds of clubs that provide ***mask*** activities for students to join,in my university there are hundreds of clubs that provide ***mask*** activities for students to join in and many of the,as far as i know in my university there are hundreds of clubs that provide ***mask*** activities for students to join in and many of the clubs are focus on sevices
1010932.txt,sevices,services,the clubs are focus on ***mask*** including remote primiary school sevices,join in and many of the clubs are focus on ***mask*** including remote primiary school sevices fisher villages sevices and of,extracurriculer activities for students to join in and many of the clubs are focus on ***mask*** including remote primiary school sevices fisher villages sevices and of couse communities services all of
1011110.txt,idase,idea,if a student thinks understand ***mask*** and concepst is more important,and real life for example if a student thinks understand ***mask*** and concepst is more important than to learn facts he,could use in the work and real life for example if a student thinks understand ***mask*** and concepst is more important than to learn facts he will easly ingore the significant
1011110.txt,unsuccess,unsuccessful,past or some example of ***mask*** these is very important if,events somethings happened in the past or some example of ***mask*** these is very important if the sutents do learn some,facts the facts are some events somethings happened in the past or some example of ***mask*** these is very important if the sutents do learn some experiences from the facts they
1011110.txt,konledge,knowledge,konwledge we should use the ***mask*** to become out sklls and,will we do use the konwledge we should use the ***mask*** to become out sklls and abilitise which could use in,to gain konwledge but what will we do use the konwledge we should use the ***mask*** to become out sklls and abilitise which could use in the work and real life
1011110.txt,leare,learn,students while when the student ***mask*** the ideas and concepts the,they are verg boring for students while when the student ***mask*** the ideas and concepts the teacher tell them some facts,consist of words and fomulars they are verg boring for students while when the student ***mask*** the ideas and concepts the teacher tell them some facts about the concepts the student
1011110.txt,abilitise,abilities,to become out sklls and ***mask*** which could use in the,we should use the konledge to become out sklls and ***mask*** which could use in the work and real life for,we do use the konwledge we should use the konledge to become out sklls and ***mask*** which could use in the work and real life for example if a student thinks
1011110.txt,ingore,ignore,learn facts he will easly ***mask*** the significant of the facts,is more important than to learn facts he will easly ***mask*** the significant of the facts and then do like to,thinks understand idase and concepst is more important than to learn facts he will easly ***mask*** the significant of the facts and then do like to learn them after the student
1011110.txt,fomulars,formulas,are consist of words and ***mask*** they are verg boring for,of the ideas and concepts are consist of words and ***mask*** they are verg boring for students while when the student,as we all konw most of the ideas and concepts are consist of words and ***mask*** they are verg boring for students while when the student leare the ideas and concepts
1011110.txt,konwledge,knowledge,main purpose is to gain ***mask*** while some students think to,different school to study the main purpose is to gain ***mask*** while some students think to understand ideas and concepts is,6 to 12 years in different school to study the main purpose is to gain ***mask*** while some students think to understand ideas and concepts is more important than to learn
1011110.txt,easly,easy,to learn facts he will ***mask*** ingore the significant of the,concepst is more important than to learn facts he will ***mask*** ingore the significant of the facts and then do like,student thinks understand idase and concepst is more important than to learn facts he will ***mask*** ingore the significant of the facts and then do like to learn them after the
1011110.txt,verg,very,words and fomulars they are ***mask*** boring for students while when,and concepts are consist of words and fomulars they are ***mask*** boring for students while when the student leare the ideas,konw most of the ideas and concepts are consist of words and fomulars they are ***mask*** boring for students while when the student leare the ideas and concepts the teacher tell
1011110.txt,concepst,concept,student thinks understand idase and ***mask*** is more important than to,life for example if a student thinks understand idase and ***mask*** is more important than to learn facts he will easly,in the work and real life for example if a student thinks understand idase and ***mask*** is more important than to learn facts he will easly ingore the significant of the
1011110.txt,experisence,experience,least students can learn some ***mask*** and lestens from the facts,the last but not the least students can learn some ***mask*** and lestens from the facts the facts are some events,for the student to learn the last but not the least students can learn some ***mask*** and lestens from the facts the facts are some events somethings happened in the past
1011110.txt,lestens,listens,can learn some experisence and ***mask*** from the facts the facts,but not the least students can learn some experisence and ***mask*** from the facts the facts are some events somethings happened,student to learn the last but not the least students can learn some experisence and ***mask*** from the facts the facts are some events somethings happened in the past or some
1011110.txt,sutents,students,is very important if the ***mask*** do learn some experiences from,some example of unsuccess these is very important if the ***mask*** do learn some experiences from the facts they will learn,happened in the past or some example of unsuccess these is very important if the ***mask*** do learn some experiences from the facts they will learn in the future by themselves
1011110.txt,ingorne,ignore,for students everyone can not ***mask*** them,learn facts is very important for students everyone can not ***mask*** them,can draw the conclusion that learn facts is very important for students everyone can not ***mask*** them
1011110.txt,sklls,skills,the konledge to become out ***mask*** and abilitise which could use,the konwledge we should use the konledge to become out ***mask*** and abilitise which could use in the work and real,what will we do use the konwledge we should use the konledge to become out ***mask*** and abilitise which could use in the work and real life for example if a
1011110.txt,falure,failure,by themselves maybe form the ***mask*** from all above i can,will learn in the future by themselves maybe form the ***mask*** from all above i can draw the conclusion that learn,experiences from the facts they will learn in the future by themselves maybe form the ***mask*** from all above i can draw the conclusion that learn facts is very important for
1011364.txt,perfict,perfect,good way although it is ***mask*** to travel with a group,without a guide is also good way although it is ***mask*** to travel with a group led by a tour guide,travel in a small group without a guide is also good way although it is ***mask*** to travel with a group led by a tour guide first travel in a group
1011364.txt,partily,partly,guide in my opinion i ***mask*** agree with the topic travel,group led by a tour guide in my opinion i ***mask*** agree with the topic travel by myself or travel in,to travel is in a group led by a tour guide in my opinion i ***mask*** agree with the topic travel by myself or travel in a small group without a
1011364.txt,limt,limit,in a group it may ***mask*** my choise taking climb mountain,do not need to travel in a group it may ***mask*** my choise taking climb mountain as an example when i,in travelling nevertheless sometimes we do not need to travel in a group it may ***mask*** my choise taking climb mountain as an example when i go to the mountain by
1011364.txt,ormay,or may,maybe travel with a group ***mask*** be travel with a group,the situatin maybe travel alone maybe travel with a group ***mask*** be travel with a group led by a tour guide,travel my choose depend on the situatin maybe travel alone maybe travel with a group ***mask*** be travel with a group led by a tour guide just choose the best way
1011364.txt,situatin,situation,my choose depend on the ***mask*** maybe travel alone maybe travel,when i go to travel my choose depend on the ***mask*** maybe travel alone maybe travel with a group ormay be,can take some backwards so when i go to travel my choose depend on the ***mask*** maybe travel alone maybe travel with a group ormay be travel with a group led
1011418.txt,masage,manage,my parents had bought a ***mask*** machine through the television they,bags through the internet anymore my parents had bought a ***mask*** machine through the television they said that it seems to,swore not to buy any bags through the internet anymore my parents had bought a ***mask*** machine through the television they said that it seems to be very comfortable and would
1011418.txt,eagering,eager,though the internet i was ***mask*** to have that big bag,when i saw the bag though the internet i was ***mask*** to have that big bag right away so i bought,a bag through the internet when i saw the bag though the internet i was ***mask*** to have that big bag right away so i bought that bag with the credit
1011426.txt,econmys,economy,jam can serious attack the ***mask*** it can affect the run,of number of cars traffic jam can serious attack the ***mask*** it can affect the run of economic system for example,reason the accerate the fall of number of cars traffic jam can serious attack the ***mask*** it can affect the run of economic system for example the traffic jam can delay
1011426.txt,accerate,accurate,the most important reason the ***mask*** the fall of number of,the traffic problem is actually the most important reason the ***mask*** the fall of number of cars traffic jam can serious,years later the traffic problem the traffic problem is actually the most important reason the ***mask*** the fall of number of cars traffic jam can serious attack the econmys it can
1011426.txt,especailly,especially,cities are very high today ***mask*** in some rich coutries for,of car of different big cities are very high today ***mask*** in some rich coutries for example usa the number is,the numbers of car of different big cities are very high today ***mask*** in some rich coutries for example usa the number is incredible every person at
1011426.txt,tewnty,twenty,will be fewer cars in ***mask*** years later the traffic problem,cars therefore i agree there will be fewer cars in ***mask*** years later the traffic problem the traffic problem is actually,force us to use fewer cars therefore i agree there will be fewer cars in ***mask*** years later the traffic problem the traffic problem is actually the most important reason the
1011426.txt,engergy,energy,and buy private cars the ***mask*** problem the fossil fuel is,and discourage people to use and buy private cars the ***mask*** problem the fossil fuel is runing out quickly in these,transportation just like the underway and discourage people to use and buy private cars the ***mask*** problem the fossil fuel is runing out quickly in these years the amount of the
1011426.txt,coutries,countries,today especailly in some rich ***mask*** for example usa the number,big cities are very high today especailly in some rich ***mask*** for example usa the number is incredible every person at,numbers of car of different big cities are very high today especailly in some rich ***mask*** for example usa the number is incredible every person at least has one car in
1011805.txt,specifiction,specification,ideas and cencepts facts equals ***mask*** and concept stands for abstruction,stronger than that of understanding ideas and cencepts facts equals ***mask*** and concept stands for abstruction for an example we may,to learn facts is much stronger than that of understanding ideas and cencepts facts equals ***mask*** and concept stands for abstruction for an example we may distinguish a hign value picture
1011805.txt,hign,high,example we may distinguish a ***mask*** value picture from a low,stands for abstruction for an example we may distinguish a ***mask*** value picture from a low value mainly by the whether,facts equals specifiction and concept stands for abstruction for an example we may distinguish a ***mask*** value picture from a low value mainly by the whether it look like the real
1011805.txt,descibe,describe,specific examples and facts to ***mask*** the new concept which made,that teacher can make some specific examples and facts to ***mask*** the new concept which made students make sense easily when,oneself that is the reason that teacher can make some specific examples and facts to ***mask*** the new concept which made students make sense easily when it comes to learn facts
1011805.txt,cencepts,concepts,that of understanding ideas and ***mask*** facts equals specifiction and concept,facts is much stronger than that of understanding ideas and ***mask*** facts equals specifiction and concept stands for abstruction for an,beings the ability to learn facts is much stronger than that of understanding ideas and ***mask*** facts equals specifiction and concept stands for abstruction for an example we may distinguish a
1011805.txt,proive,prove,are in school because it ***mask*** some interpersonal abilities with them,to take it when they are in school because it ***mask*** some interpersonal abilities with them which are not learned from,are so many students like to take it when they are in school because it ***mask*** some interpersonal abilities with them which are not learned from book or classes additionally they
1011805.txt,historyand,historians,acdemic subjects math caculation science ***mask*** social science they are essential,for students such us some acdemic subjects math caculation science ***mask*** social science they are essential for students to learn something,ideas and cencepts are basic for students such us some acdemic subjects math caculation science ***mask*** social science they are essential for students to learn something new suppose a man can
1011805.txt,beacase,beacuse,thiings in van gogh painting ***mask*** we even not kown what,may not understanding the essential thiings in van gogh painting ***mask*** we even not kown what he drawed on the paper,or some painting skills we may not understanding the essential thiings in van gogh painting ***mask*** we even not kown what he drawed on the paper for another thing it is
1011805.txt,thiings,things,may not understanding the essential ***mask*** in van gogh painting beacase,or some painting skills we may not understanding the essential ***mask*** in van gogh painting beacase we even not kown what,the painting by their colors or some painting skills we may not understanding the essential ***mask*** in van gogh painting beacase we even not kown what he drawed on the paper
1011805.txt,acdemic,academic,for students such us some ***mask*** subjects math caculation science historyand,ideas and cencepts are basic for students such us some ***mask*** subjects math caculation science historyand social science they are essential,in spite of this understanding ideas and cencepts are basic for students such us some ***mask*** subjects math caculation science historyand social science they are essential for students to learn something
1011805.txt,caculating,calculating,read or writing or simple ***mask*** abiliy he will learn nothing,suppose a man can not read or writing or simple ***mask*** abiliy he will learn nothing even he know quite a,students to learn something new suppose a man can not read or writing or simple ***mask*** abiliy he will learn nothing even he know quite a few of facts at last
1011805.txt,caculation,calculation,us some acdemic subjects math ***mask*** science historyand social science they,are basic for students such us some acdemic subjects math ***mask*** science historyand social science they are essential for students to,this understanding ideas and cencepts are basic for students such us some acdemic subjects math ***mask*** science historyand social science they are essential for students to learn something new suppose a
1011805.txt,abiliy,ability,or writing or simple caculating ***mask*** he will learn nothing even,a man can not read or writing or simple caculating ***mask*** he will learn nothing even he know quite a few,to learn something new suppose a man can not read or writing or simple caculating ***mask*** he will learn nothing even he know quite a few of facts at last in
1011805.txt,conceprs,concepts,i thing understanding ideas and ***mask*** are as important as learning,at last in my opinion i thing understanding ideas and ***mask*** are as important as learning fact we may build up,quite a few of facts at last in my opinion i thing understanding ideas and ***mask*** are as important as learning fact we may build up tow sides abilitly at the
1011805.txt,abilitly,ability,may build up tow sides ***mask*** at the same time,important as learning fact we may build up tow sides ***mask*** at the same time,ideas and conceprs are as important as learning fact we may build up tow sides ***mask*** at the same time
1011805.txt,abstruction,obstruction,specifiction and concept stands for ***mask*** for an example we may,ideas and cencepts facts equals specifiction and concept stands for ***mask*** for an example we may distinguish a hign value picture,stronger than that of understanding ideas and cencepts facts equals specifiction and concept stands for ***mask*** for an example we may distinguish a hign value picture from a low value mainly
1012427.txt,professior,professor,do for example a animal ***mask*** who discover medicine for humans,thing that they need to do for example a animal ***mask*** who discover medicine for humans if they only make the,take risks are the best thing that they need to do for example a animal ***mask*** who discover medicine for humans if they only make the medicines that we all already
1013669.txt,probnlem,problem,so i think that the ***mask*** because the young people dont,young people they kill themself so i think that the ***mask*** because the young people dont even know what are they,the new always see the young people they kill themself so i think that the ***mask*** because the young people dont even know what are they doin or what thing is
1013669.txt,mpre,more,say which kind people are ***mask*** enjoy they life or not,everyone are different so ca say which kind people are ***mask*** enjoy they life or not is you own think to,think on they life because everyone are different so ca say which kind people are ***mask*** enjoy they life or not is you own think to change your mind ca say
1013669.txt,lfie,life,whichone are more enjoy they ***mask***,change your mind ca say whichone are more enjoy they ***mask***,is you own think to change your mind ca say whichone are more enjoy they ***mask***
1013669.txt,whichone,which one,change your mind ca say ***mask*** are more enjoy they lfie,is you own think to change your mind ca say ***mask*** are more enjoy they lfie,enjoy they life or not is you own think to change your mind ca say ***mask*** are more enjoy they lfie
1014998.txt,intergrating,integrating,face a special problem an ***mask*** problem that noises from all,general problems but when we face a special problem an ***mask*** problem that noises from all over the bikes for example,know how to solve the general problems but when we face a special problem an ***mask*** problem that noises from all over the bikes for example what could we do we
1014998.txt,conceptional,conventional,teacher could tell the some ***mask*** suggestion that could help to,to solve it so the teacher could tell the some ***mask*** suggestion that could help to solve this problem and encourage,student might not be able to solve it so the teacher could tell the some ***mask*** suggestion that could help to solve this problem and encourage them to think it again
1014998.txt,studyng,studying,of learning is for work ***mask*** fats might sometimes be more,and because of the purpose of learning is for work ***mask*** fats might sometimes be more useful when we work than,save a lot of time and because of the purpose of learning is for work ***mask*** fats might sometimes be more useful when we work than studying ideas and concepts taking
1015056.txt,tof,to,these factors from my poin ***mask*** view the best way of,important if we contemplate all these factors from my poin ***mask*** view the best way of learning is combine these two,say which one is more important if we contemplate all these factors from my poin ***mask*** view the best way of learning is combine these two methods because we can not
1015056.txt,wll,will,managemet and marketing but they ***mask*** not really understand them unless,terms and rules about competing managemet and marketing but they ***mask*** not really understand them unless they worked as a internship,mba they learned many business terms and rules about competing managemet and marketing but they ***mask*** not really understand them unless they worked as a internship for a while in a
1015056.txt,disavantages,disadvantages,both have their advantages and ***mask*** we can not say which,and concepts and learn facts both have their advantages and ***mask*** we can not say which one is more important if,culture in general understand ideas and concepts and learn facts both have their advantages and ***mask*** we can not say which one is more important if we contemplate all these factors
